temp_diff_ame,rh_diff_ame,ws_avg_18_21_ame,wd_avg_18_21_ame,sundur_avg_12_15_ame,temp_diff_chi_hato_ame,temp_diff_chi_yori_ame,press_diff_ame,rain_1d_ame,date,fog_event,chi_sp,chi_t2m,chi_rh2m,chichibu_sp,yori_sp,hato_sp,chichibu_t2m,yori_t2m,hato_t2m,chichibu_rh2m,yori_rh2m,hato_rh2m,tdiffchi1221,tdiffchiyori21,tdiffchihato21,pressdiffchi1221,rhdiffchi1221,pressdiffchiyori21,pressdiffchihato21,ncld_upper_00,ncld_mid_00,ncld_low_00,ncld_upper_06,ncld_mid_06,ncld_low_06
-3.2,27,1.075,129.375,0.575,0,0.2,1.7,0,2019/10/18,0,98222.64404,287.2225342,82.57174492,98353.25317,100540.7532,101565.7532,285.9906006,286.4124756,287.0687256,89.92915344,94.77290344,92.49165344,1.231933594,-0.421875,-1.078125,-130.6091309,-7.357408524,-2187.5,-3212.5,35.40000066,60.54666619,35.253334,65.52666596,64.746666,46.63166682
-1.8,9,1.3,168.75,0,-1,-0.3,-1.6,6,2019/10/19,0,98250.72632,285.9656677,89.47145462,97627.0874,99752.0874,100764.5874,286.5873108,287.3060608,288.1185608,93.21386433,91.80761433,89.93261433,-0.621643066,-0.71875,-1.53125,623.638916,-3.742409706,-2125,-3137.5,51.75833325,38.77000051,37.69500056,94.139998,34.66833403,14.0616683
-2.1,19,0.9,196.875,0.05,-0.9,-0.4,0.4,3,2019/10/20,0,97156.78101,291.5692139,82.89245605,97283.18481,99358.18481,100320.6848,289.5418701,292.2762451,293.4012451,81.17756271,68.99006271,64.67756271,2.02734375,-2.734375,-3.859375,-126.4038086,1.714893341,-2075,-3037.5,72.7533323,9.033335193,1.465002203,64.20833269,36.32833395,14.94166826
-4.9,35,0.7,177.5,0.075,-0.9,-0.4,2.8,0,2019/10/21,0,97592.63916,290.1069946,79.05969238,97674.84131,99799.84131,100812.3413,285.8605347,287.4699097,288.2667847,92.1454668,84.7704668,82.3329668,4.246459961,-1.609375,-2.40625,-82.20214844,-13.08577442,-2125,-3137.5,86.76833166,1.708335526,9.570001836,99.2683311,30.46833422,3.760002099
-3.7,25,1.175,185.625,0,-1.5,-0.5,0.2,9.5,2019/10/22,0,97622.80884,287.2237549,85.9575119,97190.59448,99328.09448,100278.0945,286.3331909,287.1456909,287.9269409,93.66145706,93.38020706,92.06770706,0.890563965,-0.8125,-1.59375,432.2143555,-7.70394516,-2137.5,-3087.5,12.01166839,87.79333162,88.37833159,66.40666592,86.71833167,31.64000083
-0.3,3,1,151.875,0,-0.3,-0.9,-1.8,5,2019/10/23,1,96882.65991,287.8006897,71.23827934,97064.73999,99164.73999,100139.74,285.8666077,287.6166077,286.4291077,77.93529892,73.93529892,79.93529892,1.934082031,-1.75,-0.5625,-182.0800781,-6.697019577,-2100,-3075,2.27E-06,2.27E-06,2.27E-06,72.02166567,10.4500018,8.105001902
-5,41,1,151.875,0.925,-1.8,0.7,5.7,0,2019/10/24,0,97698.07129,288.8969727,77.8003788,97918.95752,100068.9575,101081.4575,285.6762085,287.3012085,288.6762085,95.06980515,88.31980515,82.44480515,3.22076416,-1.625,-3,-220.8862305,-17.26942635,-2150,-3162.5,94.62833131,55.71333307,44.58000025,96.09333124,57.51999966,51.31833327
-1.7,4,0.525,155,0,-1.7,-0.4,0.6,3,2019/10/25,0,98002.33154,286.1525879,82.37252998,97642.82837,99780.32837,100755.3284,285.4372559,286.3122559,286.9997559,91.37825012,89.19075012,86.15950012,0.715332031,-0.875,-1.5625,359.5031738,-9.005720139,-2137.5,-3112.5,88.81833157,81.29833191,62.74333275,93.60333135,80.56666528,60.3516662
0.1,0,1.2,146.25,0,-2.5,-2.3,-6,26.5,2019/10/26,0,96411.59668,288.6387329,67.58028412,96605.39551,98680.39551,99642.89551,287.1098633,289.6723633,290.7817383,73.82393456,66.48018456,63.26143456,1.528869629,-2.5625,-3.671875,-193.7988281,-6.243650436,-2075,-3037.5,62.74333275,2.27E-06,0.14666893,95.06833129,35.15666734,4.443335402
-6.5,36,1.2,185.625,0.45,0.2,-1.9,2.9,0,2019/10/27,0,96888.5376,289.8197327,73.73056793,96830.04761,98930.04761,99917.54761,287.4635162,288.2603912,289.2447662,59.0706768,65.7581768,64.1331768,2.356216431,-0.796875,-1.78125,58.48999023,14.65989113,-2100,-3087.5,84.91166508,73.77999892,7.12833528,16.01500154,58.88666626,23.58333453
-7.3,38,0.85,174.375,0.85,-1.4,0.6,3.7,0,2019/10/28,0,97113.61694,287.3001099,68.46537781,97334.88159,99459.88159,100484.8816,285.3841858,286.1498108,286.5716858,63.76704693,65.89204693,67.23579693,1.915924072,-0.765625,-1.1875,-221.2646484,4.698330879,-2125,-3150,2.27E-06,14.50166828,8.251668562,44.58000025,8.398335222,6.006668664
-5.7,39,1.025,213.75,0.275,-2.7,-0.2,2.6,0,2019/10/29,1,97634.74731,285.0375366,75.93242455,97415.66772,99565.66772,100578.1677,283.8543549,285.0262299,286.1824799,83.94138718,75.34763718,73.87888718,1.183181763,-1.171875,-2.328125,219.0795898,-8.008962631,-2150,-3162.5,99.16999777,74.65833221,53.41833318,95.50833127,67.23666588,26.56166773
-1.3,3,0.825,123.75,0,0.2,-0.5,-0.9,1.5,2019/10/30,1,97049.40796,286.0957642,77.37922096,97269.83032,99382.33032,100394.8303,283.9107361,285.5357361,283.3013611,56.97860718,62.66610718,80.57235718,2.185028076,-1.625,0.609375,-220.4223633,20.40061378,-2112.5,-3125,2.27E-06,2.27E-06,2.27E-06,43.26166697,32.95833411,4.638335393
-6.9,48,1,219.375,0.6,-0.2,-0.1,2.9,0,2019/10/31,0,97523.16284,287.1387634,64.90224838,97581.9519,99719.4519,100744.4519,282.768219,285.330719,286.033844,84.49609184,75.21484184,73.90234184,4.370544434,-2.5625,-3.265625,-58.7890625,-19.59384346,-2137.5,-3162.5,33.44666742,3.223335457,2.148335506,2.27E-06,20.36166801,19.97000136
-4.4,27,0.9,225,0.075,0.4,-0.4,-0.3,0,2019/11/01,1,97354.07715,284.9572144,77.44066525,97176.28174,99301.28174,100301.2817,283.3430023,285.2805023,284.0461273,35.74204922,42.67954922,55.58579922,1.614212036,-1.9375,-0.703125,177.7954102,41.69861603,-2125,-3125,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-9.4,51,1.95,140.625,1,-4.2,-3,4.1,0,2019/11/02,0,97369.31763,285.8835144,71.9747982,97659.11865,99821.61865,100859.1187,281.3274231,282.9524231,283.6555481,64.1134119,63.6446619,64.4259119,4.556091309,-1.625,-2.328125,-289.8010254,7.861386299,-2162.5,-3200,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-5.8,44,0.75,225,1,-1.9,0.6,0.9,0,2019/11/03,0,97567.48657,283.3745422,74.59696388,97299.6521,99449.6521,100449.6521,283.4256439,284.3475189,284.6443939,65.20323944,66.45323944,72.48448944,-0.051101685,-0.921875,-1.21875,267.8344727,9.393724442,-2150,-3150,89.06333156,2.27E-06,2.27E-06,94.139998,30.2250009,2.27E-06
-3.8,26,1.175,163.125,0.425,-1.3,0.1,-0.3,0,2019/11/04,0,97013.26904,286.8000793,59.32617188,96998.62671,99136.12671,100148.6267,282.857132,284.075882,284.747757,64.55730438,66.65105438,76.18230438,3.942947388,-1.21875,-1.890625,14.64233398,-5.231132507,-2137.5,-3150,11.96333506,34.76500069,16.65000151,2.27E-06,2.27E-06,2.27E-06
-10.4,34,1.325,163.125,0.975,-3.3,0,3.2,0,2019/11/05,0,97210.31494,281.7428589,66.75029135,97185.73608,99335.73608,100360.7361,279.2207947,281.1270447,280.7051697,45.50682449,59.91307449,63.06932449,2.522064209,-1.90625,-1.484375,24.57885742,21.24346685,-2150,-3175,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.8,57,1.1,230.625,1,0.1,-0.5,1.2,0,2019/11/06,0,97100.0061,283.0466156,57.91399956,97053.07007,99190.57007,100190.5701,280.4796143,282.4796143,282.6202393,44.23812485,53.17562485,50.98812485,2.567001343,-2,-2.140625,46.93603516,13.67587471,-2137.5,-3137.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-9,48,1.4,180,1,0.5,-0.6,2.8,0,2019/11/07,0,97163.16528,283.9703217,52.6410718,97011.62109,99186.62109,100199.1211,278.8306122,281.3618622,282.4712372,84.16578484,76.47828484,69.97828484,5.139709473,-2.53125,-3.640625,151.5441895,-31.52471304,-2175,-3187.5,34.61833403,2.27E-06,2.27E-06,73.29166561,2.27E-06,2.27E-06
-4,33,0.95,219.375,0.725,-3.3,-3.2,0.8,0,2019/11/08,0,96784.26514,285.1142883,39.49168205,97065.9668,99203.4668,100165.9668,280.0136414,283.3886414,284.6542664,76.4631176,61.2756176,56.9631176,5.100646973,-3.375,-4.640625,-281.7016602,-36.97143555,-2137.5,-3100,2.27E-06,2.27E-06,2.27E-06,2.27E-06,6.885001957,2.416668827
-3.9,20,1.125,168.75,0.475,-0.8,0.6,2.5,0,2019/11/09,0,97357.01904,281.5857544,70.20176125,97366.95557,99541.95557,100579.4556,279.9835663,281.0773163,280.8585663,73.36395311,68.45770311,70.67645311,1.60218811,-1.09375,-0.875,-9.936523437,-3.162191868,-2175,-3212.5,2.27E-06,3.173335459,2.685002148,2.27E-06,4.24833541,0.048335601
-8.2,50,0.65,196.875,1,0.2,1,0.5,0,2019/11/10,0,97137.83569,282.8124847,62.97041607,97095.90454,99245.90454,100233.4045,280.0460052,282.2335052,283.4522552,77.43747711,70.31247711,63.81247711,2.766479492,-2.1875,-3.40625,41.93115234,-14.46706104,-2150,-3137.5,2.27E-06,2.148335506,2.295002166,2.27E-06,3.95500209,3.36833545
-7.2,45,1.075,168.75,1,0.5,1.4,1.7,0,2019/11/11,1,97042.51709,282.4615784,69.80029678,96738.42163,98913.42163,99950.92163,281.7489929,281.9052429,283.2333679,88.17263412,86.61013412,84.54763412,0.712585449,-0.15625,-1.484375,304.095459,-18.37233734,-2175,-3212.5,6.640001969,2.27E-06,2.100002175,99.2683311,44.9216669,19.8733347
-4.2,21,0.95,225,0,0.4,0.2,-1.8,4,2019/11/12,1,96270.44067,283.4265137,66.46118164,96691.50391,98791.50391,99791.50391,284.3033752,284.6315002,284.4440002,64.57446384,64.32446384,65.51196384,-0.876861572,-0.328125,-0.140625,-421.0632324,1.886717796,-2100,-3100,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-11.1,53,1.025,151.875,1,-4.4,0,5.8,0,2019/11/13,0,97552.44141,282.0258179,66.87395668,97769.94019,99957.44019,100982.4402,280.6148682,281.6148682,282.3492432,73.20214176,61.51464176,57.88964176,1.410949707,-1,-1.734375,-217.4987793,-6.328185081,-2187.5,-3212.5,2.27E-06,15.13666825,2.685002148,2.27E-06,38.03666721,35.74166731
-5.8,40,0.85,202.5,0.575,-2.9,-2.3,-4,0,2019/11/14,0,97081.12793,283.1196594,79.41438675,96333.62427,98458.62427,99471.12427,283.2308655,283.3402405,283.1996155,81.43588734,75.27963734,83.02963734,-0.111206055,-0.109375,0.03125,747.5036621,-2.021500587,-2125,-3137.5,0.098335599,5.566668684,4.296668742,2.27E-06,15.4783349,1.025002223
-12,25,1.4,123.75,0.975,-4.2,-2.9,8,0,2019/11/15,0,96926.96533,281.1417084,50.16259766,97302.45972,99477.45972,100502.4597,278.0807648,279.7838898,280.6588898,59.15859795,58.75234795,58.12734795,3.060943604,-1.703125,-2.578125,-375.4943848,-8.99600029,-2175,-3200,2.27E-06,7.27500194,7.178335277,2.27E-06,6.201668655,7.4216686
-8,42,1.275,196.875,1,-0.1,-1,0.3,0,2019/11/16,0,97162.45728,281.8207855,53.11906433,97167.96265,99317.96265,100317.9626,279.2658539,281.7658539,281.6564789,53.81045198,50.09170198,48.99795198,2.554931641,-2.5,-2.390625,-5.505371094,-0.691387653,-2150,-3150,2.27E-06,6.786668629,1.561668866,2.27E-06,42.77333366,2.930002137
-9.2,48,1.35,157.5,1,0.5,-0.3,2.7,0,2019/11/17,0,97303.479,283.0989685,57.6642704,97555.40771,99730.40771,100742.9077,279.124649,281.562149,281.796524,60.91103172,61.09853172,61.41103172,3.974319458,-2.4375,-2.671875,-251.9287109,-3.246761322,-2175,-3187.5,8.496668551,2.27E-06,2.27E-06,8.838335202,2.27E-06,0.44000225
-10,51,1.2,151.875,1,-0.3,0.8,6.2,0,2019/11/18,0,98120.33691,281.9388428,59.95399857,97763.75122,99976.25122,101001.2512,279.308075,280.151825,281.464325,66.54103279,56.97853279,55.66603279,2.630767822,-0.84375,-2.15625,356.5856934,-6.587034225,-2212.5,-3237.5,2.27E-06,4.003335422,5.468335355,41.99166703,5.566668684,2.27E-06
-4.5,34,1.1,168.75,0.85,-1.1,-0.2,-4.9,0,2019/11/19,1,96573.80981,287.030365,63.37342453,96302.0874,98402.0874,99377.0874,284.1693726,287.0287476,287.4349976,91.1723671,76.0161171,73.4223671,2.860992432,-2.859375,-3.265625,271.7224121,-27.79894257,-2100,-3075,4.686668724,2.27E-06,3.466668779,2.27E-06,2.27E-06,2.27E-06
-8.1,2,1.375,56.25,1,-2.7,-1.5,5.3,0.5,2019/11/20,0,96730.5542,280.7690125,63.08511734,97136.68823,99299.18823,100299.1882,276.6959076,279.1959076,280.3990326,53.8289547,46.6102047,43.8602047,4.073104858,-2.5,-3.703125,-406.1340332,9.256162643,-2162.5,-3162.5,2.27E-06,2.27E-06,1.416668872,2.27E-06,2.27E-06,1.098335553
-10.2,56,1.125,185.625,1,-4.5,-1.2,6.1,0,2019/11/21,0,98008.53271,276.0530701,68.11473083,98327.89917,100540.3992,101577.8992,273.7944336,276.9819336,278.6225586,62.37938118,57.03563118,52.66063118,2.258636475,-3.1875,-4.828125,-319.3664551,5.735349655,-2212.5,-3250,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.7,54,1.25,151.875,1,-1.9,0.6,4.9,0,2019/11/22,0,98783.59375,277.6206818,62.38700676,98706.53076,100944.0308,101994.0308,276.4293365,277.9605865,279.1793365,72.95032883,60.95032883,63.26282883,1.191345215,-1.53125,-2.75,77.06298828,-10.56332207,-2237.5,-3287.5,26.22000108,67.62666587,43.70166695,97.60666451,74.75666554,34.27666738
0.3,6,0.925,219.375,0,-1.9,-1,-1.3,22,2019/11/23,0,98592.58423,280.1276855,90.43628693,98492.5415,100680.0415,101705.0415,281.6995697,282.6839447,283.0120697,90.8329134,89.5204134,88.8641634,-1.571884155,-0.984375,-1.3125,100.0427246,-0.396626472,-2187.5,-3212.5,2.27E-06,97.36333118,72.94999896,2.27E-06,89.35499821,73.33999894
-0.4,0,0.875,196.875,0,-1.6,-1,-0.9,14,2019/11/24,0,98351.37939,284.5068207,84.57403183,97788.03711,99913.03711,100913.0371,285.3713837,286.8713837,288.0276337,90.14517975,87.48892975,83.67642975,-0.864562988,-1.5,-2.65625,563.3422852,-5.571147919,-2125,-3125,2.27E-06,77.29499876,74.1699989,55.22499976,8.300001893,8.691668542
-5.1,23,1.225,191.25,0.875,-2.1,-1.5,-1.5,2.5,2019/11/25,0,97082.22656,287.5433197,75.47997093,96994.72656,99107.22656,100094.7266,285.8063507,286.9313507,285.6969757,64.01870108,55.73745108,72.76870108,1.736968994,-1.125,0.109375,87.5,11.46126986,-2112.5,-3100,2.27E-06,17.48000148,2.27E-06,2.27E-06,22.46166792,22.46166792
-7.9,12,1.55,112.5,0.45,-0.7,0.5,7,0,2019/11/26,0,97717.35229,284.0937653,57.55984688,98277.96631,100490.4663,101552.9663,280.0757751,281.0914001,282.0132751,64.38435268,68.63435268,72.32185268,4.017990112,-1.015625,-1.9375,-560.6140137,-6.824505806,-2212.5,-3275,20.50833467,51.80666658,36.67000061,2.27E-06,41.79666704,21.85000128
-1.4,-1,1.225,163.125,0,-0.9,-0.2,1.3,0,2019/11/27,0,98444.53125,277.9744415,68.65367985,97917.93213,100167.9321,101230.4321,278.1005402,277.8505402,278.4911652,86.28129196,83.46879196,82.59379196,-0.126098633,0.25,-0.390625,526.5991211,-17.62761211,-2250,-3312.5,22.46166792,51.65999992,35.49833399,54.58999979,48.09500009,20.67833466
-4.1,32,0.575,180,0.325,-1.3,-1.6,-1.9,0,2019/11/28,0,97397.48535,280.651413,84.35252953,97385.87036,99523.37036,100510.8704,281.047348,282.844223,283.859848,68.76862717,59.51862717,57.64362717,-0.395935059,-1.796875,-2.8125,11.61499023,15.58390236,-2137.5,-3125,88.71999824,62.93999941,2.343335497,95.5566646,68.70166582,13.9166683
-6.9,25,1.675,157.5,0,-2.7,-2.1,3.2,0,2019/11/29,0,97780.91431,275.1082306,54.37508488,97901.88599,100126.886,101176.886,271.6108246,274.1264496,274.8451996,66.65904999,57.69029999,54.81529999,3.497406006,-2.515625,-3.234375,-120.9716797,-12.28396511,-2225,-3275,2.27E-06,2.27E-06,2.27E-06,2.27E-06,27.58833435,2.27E-06
-8.3,46,1.325,213.75,0.85,1.8,0.7,0.7,0,2019/11/30,0,97870.04395,276.3441315,45.40075588,98061.43188,100273.9319,101323.9319,274.2907715,275.2907715,275.1032715,62.18941116,60.15816116,63.75191116,2.053359985,-1,-0.8125,-191.3879395,-16.78865528,-2212.5,-3262.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-8.5,56,1,191.25,1,0.7,0.1,2.8,0,2019/12/01,0,98361.07788,275.3187103,52.15038967,98223.21167,100485.7117,101548.2117,272.8353271,274.2259521,274.8353271,83.3994689,61.9619689,64.2744689,2.483383179,-1.390625,-2,137.8662109,-31.24907923,-2262.5,-3325,2.27E-06,3.076668797,7.27500194,16.2116682,10.20500181,2.27E-06
-6.2,44,1,163.125,0.725,0.9,1.5,-1.8,0,2019/12/02,0,97677.91138,278.6848145,55.70071316,97055.84106,99268.34106,100318.3411,280.9619598,279.1650848,280.1182098,78.14460564,83.86335564,81.14460564,-2.277145386,1.796875,0.84375,622.0703125,-22.44389248,-2212.5,-3262.5,99.99999773,51.3666666,20.60500133,65.33166597,68.06666585,15.33166824
-4,34,0.825,196.875,0.15,-7.2,-1.7,-0.9,0.5,2019/12/03,1,96315.41138,281.734314,86.78234291,96672.41821,98822.41821,99772.41821,275.9907532,280.2720032,282.1001282,73.45009422,54.70009422,50.07509422,5.743560791,-4.28125,-6.109375,-357.0068359,13.33224869,-2150,-3100,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-9.4,50,1.3,196.875,1,-4.5,-2.5,5.1,0,2019/12/04,0,97174.55444,277.5700073,56.36348343,97213.77563,99413.77563,100426.2756,274.2471619,276.9346619,278.3565369,40.2218895,44.9406395,41.6593895,3.322845459,-2.6875,-4.109375,-39.22119141,16.14159393,-2200,-3212.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,0.341668921,2.27E-06
-8.9,43,1.625,202.5,1,0.4,-4.4,4,0,2019/12/05,0,97410.77271,277.8130798,48.15623856,97494.87915,99719.87915,100757.3792,274.7049103,276.4861603,275.8924103,48.49415874,50.49415874,51.96290874,3.108169556,-1.78125,-1.1875,-84.10644531,-0.337920189,-2225,-3262.5,2.27E-06,2.27E-06,2.27E-06,87.93999828,0.878335563,2.27E-06
-6.9,40,1.825,196.875,0.975,-2.9,-0.5,3.1,0,2019/12/06,0,97656.06689,276.4703064,56.30045986,97756.85425,99981.85425,100981.8542,274.2194519,276.5475769,277.9225769,64.98373604,57.92123604,53.98373604,2.250854492,-2.328125,-3.703125,-100.7873535,-8.683276176,-2225,-3225,63.37833273,4.345002073,1.758335524,59.96166621,6.396668646,1.905002184
-5,32,1.2,157.5,0.225,-0.4,-1.9,3.1,0,2019/12/07,0,98175.41504,274.7572021,59.44246864,97946.85059,100196.8506,101271.8506,274.3180847,275.4430847,275.6618347,60.1642437,53.0704937,57.3517437,0.439117432,-1.125,-1.34375,228.5644531,-0.721775055,-2250,-3325,94.33666465,26.75833439,12.94000168,89.5499982,47.65666677,1.343335542
-1.5,15,0.875,146.25,0,0.2,0,-2.1,0,2019/12/08,0,97537.64038,275.6329651,52.15519428,97563.1958,99738.1958,100738.1958,274.9078827,277.9547577,279.2516327,60.49097443,55.42847443,49.83472443,0.725082397,-3.046875,-4.34375,-25.55541992,-8.335780144,-2175,-3175,2.27E-06,2.27E-06,2.295002166,2.27E-06,1.561668866,3.760002099
-11,43,1.425,151.875,1,-4.9,0.2,5.8,0,2019/12/09,0,98067.62085,275.3459473,60.82019281,98202.89307,100465.3931,101540.3931,272.6923523,273.9736023,274.7236023,71.89567327,66.11442327,63.73942327,2.653594971,-1.28125,-2.03125,-135.2722168,-11.07548046,-2262.5,-3337.5,2.27E-06,11.62166841,21.53333463,2.27E-06,12.98833501,12.40166837
0.9,11,0.9,208.125,0.1,-1.5,-1,-0.4,0,2019/12/10,0,98141.35742,275.9856567,85.77840042,97836.16333,100036.1633,101073.6633,276.671814,278.546814,279.687439,91.30242157,83.77117157,78.05242157,-0.686157227,-1.875,-3.015625,305.1940918,-5.524021149,-2200,-3237.5,2.27E-06,22.41166792,21.14333464,81.73833189,3.613335439,4.686668724
-4.8,26,1.25,202.5,0.15,-5.5,-1.9,-0.4,0,2019/12/11,1,97601.95923,279.7019196,77.4484129,97423.27881,99610.77881,100635.7788,279.6381226,280.9349976,279.9193726,52.60221291,69.78971291,84.13346291,0.063796997,-1.296875,-0.28125,178.6804199,24.84619999,-2187.5,-3212.5,2.27E-06,2.27E-06,2.27E-06,88.81833157,2.27E-06,2.27E-06
-5.5,26,1.35,208.125,0.95,-1.4,-1.6,-5.4,0,2019/12/12,0,96637.1521,281.3593597,65.94767094,96471.26465,98621.26465,99646.26465,280.5091095,281.5716095,280.4622345,39.52517128,41.08767128,51.61892128,0.850250244,-1.0625,0.046875,165.8874512,26.42249966,-2150,-3175,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-13.7,49,2.025,106.875,1,-3.1,-1.6,11.9,0,2019/12/13,0,97538.85498,278.0694275,48.50134945,97920.37354,100145.3735,101170.3735,271.8055878,275.9774628,277.3993378,69.04947758,52.61197758,47.11197758,6.263839722,-4.171875,-5.59375,-381.5185547,-20.54812813,-2225,-3250,63.18333273,10.79166845,2.27E-06,2.27E-06,9.521668504,5.346668694
-5.3,43,0.825,219.375,0.4,-1.3,0.6,0.6,0,2019/12/14,0,98079.41895,274.7966461,63.4924736,97578.8147,99828.8147,100891.3147,273.3050842,274.4144592,275.1644592,77.55055857,65.39430857,70.80055857,1.49156189,-1.109375,-1.859375,500.604248,-14.05808496,-2250,-3312.5,2.27E-06,2.27E-06,2.27E-06,2.27E-06,1.611668863,2.27E-06
0.2,2,3.675,230.625,0.975,-0.1,1,2.4,0,2019/12/15,0,97375.09766,279.7303772,54.55004883,97882.02515,100094.5251,101107.0251,274.9746704,276.8027954,278.0215454,58.31173801,54.56173801,49.99923801,4.755706787,-1.828125,-3.046875,-506.9274902,-3.761689186,-2212.5,-3225,78.12499872,2.27E-06,2.27E-06,62.81666608,2.27E-06,2.27E-06
-8.9,48,1.125,208.125,1,1.3,-0.1,3.9,0,2019/12/16,0,98300.73242,275.7410736,51.99312592,98299.63379,100549.6338,101612.1338,272.3271179,274.1083679,274.3739929,67.39533806,71.27033806,75.30158806,3.413955688,-1.78125,-2.046875,1.098632813,-15.40221214,-2250,-3312.5,15.67333489,2.27E-06,2.27E-06,2.27E-06,2.27E-06,2.27E-06
-7.3,44,1.4,208.125,1,-2.5,0.2,1.1,0,2019/12/17,0,98209.83276,275.6821594,69.68596554,97761.93848,99986.93848,101049.4385,277.3778534,277.5653534,278.9247284,84.08496475,63.64746475,76.67871475,-1.69569397,-0.1875,-1.546875,447.8942871,-14.39899921,-2225,-3287.5,89.74666486,89.15999822,56.44499971,2.27E-06,25.48833445,11.37666842
-2.5,15,1.225,185.625,0.475,0.3,-0.4,-5.2,0,2019/12/18,1,96826.63574,281.2070465,81.1575489,96490.86304,98628.36304,99628.36304,281.3865356,283.2302856,281.5740356,75.27900791,75.68525791,80.96650791,-0.179489136,-1.84375,-0.1875,335.7727051,5.878540993,-2137.5,-3137.5,67.7249992,63.62333271,4.980002044,30.9083342,32.81166745,16.50333485
-6.9,8,2,174.375,0.4,-4.7,0,6.3,0,2019/12/19,0,97228.58276,278.4530945,76.36912918,97419.18945,99631.68945,100681.6895,276.6946411,276.5071411,278.8665161,71.7082653,78.5520153,68.4895153,1.758453369,0.1875,-2.171875,-190.6066895,4.660863876,-2212.5,-3262.5,3.44166878,42.72500033,22.46166792,2.27E-06,50.87833329,31.34833418
-3.3,34,1.2,157.5,0,-1.3,-0.2,-0.6,0,2019/12/20,1,97334.31396,277.7681732,89.02276421,97055.71899,99230.71899,100255.719,276.5355988,277.6762238,278.4730988,83.56868172,86.19368172,84.72493172,1.232574463,-1.140625,-1.9375,278.5949707,5.454082489,-2175,-3200,5.761668675,2.27E-06,0.390002252,2.27E-06,29.59000093,6.151668657
-7.6,33,0.95,163.125,1,-3,-0.8,7.8,0,2019/12/21,0,97860.08301,278.4619141,59.02397728,97884.53369,100134.5337,101197.0337,275.3797302,277.1141052,277.8953552,76.48842239,69.11342239,70.64467239,3.082183838,-1.734375,-2.515625,-24.45068359,-17.46444511,-2250,-3312.5,37.94000055,20.21500135,33.93500073,47.7050001,4.053335419,16.1616682
-1.6,20,0.85,219.375,0,-1.8,0.1,0.6,0,2019/12/22,0,97832.07397,276.3859558,81.59583282,97618.61572,99806.11572,100843.6157,275.8947449,277.0822449,276.1759949,51.11546135,56.14671135,63.95921135,0.491210938,-1.1875,-0.28125,213.458252,30.48037148,-2187.5,-3225,71.04499904,8.1550019,2.27E-06,92.91999805,79.49166533,32.12833414
